recordID,acceptedNameUsage,verbatimIdentification,species,kingdom,phylum,class,order,family,taxonRank,locationID,higherGeographyID,locality,locationRemarks,lat,long,countryCode_alpha3,occurrenceStatus,occurrenceRemarks,establishmentMeans,occurrenceReference,eradicationStatus,eradicationYear,eradicationReference,estimatedIntroductionDate,firstObservationRecord,firstPublishedRecord,firstRecordReference,habitat,isInvasive,invasiveReference
2239,Ranunculus repens L.,Ranunculus repens,Ranunculus repens,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,species,CAMPBE,sub-Antarctic,Campbell,Campbell Island/Motu Ihupuku,-52.53763652,169.1425801,NZL,present,restricted alien,introduced,[65][134][222][340],,,,,,,,terrestrial,Non-invasive,[134]
2240,Ranunculus repens L.,Ranunculus repens,Ranunculus repens,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,species,CROZET,sub-Antarctic,Crozet,ële de la Possession,-46.21174594,51.24779081,ATF,present,persistent alien,introduced,[1][65][75][130][338][340],,,,,1978,,[75][130][299],terrestrial,Inconclusive,
2241,Ranunculus repens L.,Ranunculus repens,Ranunculus repens,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,East Falkland,-51.78640574,-59.10198666,FLK,present,local and scarce to common,introduced,[65][81][83][275][333],,,,,,,,terrestrial,Non-invasive,[81][275]
2242,Ranunculus repens L.,Ranunculus repens,Ranunculus repens,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,West Falkland,-51.78640574,-59.10198666,FLK,present,local and scarce to common,introduced,[65][81][83][275][333],,,,,1949-1951,1965,[83][84],terrestrial,Non-invasive,[81][275]
2243,Ranunculus repens L.,Ranunculus repens,Ranunculus repens,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,species,KERGUE,sub-Antarctic,Kerguelen,ëles Kerguelen,-49.32249108,69.47727492,ATF,present,persistent alien,introduced,[1][65][75][130],,,,,1996,,[75][130],terrestrial,Inconclusive,
2244,Ranunculus repens L.,Ranunculus repens,Ranunculus repens,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,species,NAMSTP,sub-Antarctic,New Amsterdam and St. Paul,ële Amsterdam,-38.26674246,77.54711913,ATF,present,,introduced,[130],,,,,1963,,[130],terrestrial,Inconclusive,
2245,Ranunculus repens L.,Ranunculus repens,Ranunculus repens,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,species,SGEORG,sub-Antarctic,South Georgia and the South Sandwich Islands,South Georgia,-54.31514083,-36.70984596,SGS,present,restricted naturalised,introduced,[1][65][213][222][333][340][354],,,,,1949,1962,[198][199],terrestrial,Non-invasive,[354]
2246,Ranunculus repens L.,Ranunculus repens,Ranunculus repens,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,species,ACBR02,Antarctica,South Orkney Islands,Signy Island,-60.6413192,-45.24235979,ATA,absent,eradicated,introduced,[289][361],eradicated,1973,[289],1968,1968,1979,[289],terrestrial,Non-invasive,[289]
2247,Ranunculus repens L.,Ranunculus repens,Ranunculus repens,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,species,TRISTI,sub-Antarctic,Tristan group,Tristan da Cunha Island,-37.28580305,-12.47670702,SHN,present,,introduced,[65][97][344],,,,,1938,,[97],terrestrial,Inconclusive,
2248,Ranunculus sceleratus L.,Ranunculus sceleratus,Ranunculus sceleratus,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,"Port Stanley, East Falkland",-51.78640574,-59.10198666,FLK,present,very rare,introduced,[211][275],,,,,,,,terrestrial,Non-invasive,[275]
2249,Ranunculus sceleratus L.,Ranunculus sceleratus,Ranunculus sceleratus,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,species,KERGUE,sub-Antarctic,Kerguelen,ëles Kerguelen,-49.32249108,69.47727492,ATF,present,,introduced,[130][340],,,,,1903,,[130],terrestrial,Inconclusive,
2250,Raphanus L.,Raphanus sp.,Raphanus sp.,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,genus,SGEORG,sub-Antarctic,South Georgia and the South Sandwich Islands,South Georgia,-54.31514083,-36.70984596,SGS,uncertain,"historic record, last seen 1968",introduced,[214][346][354],,,,,,,,terrestrial,Non-invasive,[214][346][354]
2251,Raphanus raphanistrum L.,Raphanus raphanistrum,Raphanus raphanistrum,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,species,CROZET,sub-Antarctic,Crozet,ële de la Possession,-46.21174594,51.24779081,ATF,present,"persistent alien, ephemeral species",introduced,[1][65][130][338],,,,,1984,,[130],terrestrial,Non-invasive,[338]
2252,Raphanus raphanistrum L.,Raphanus raphanistrum,Raphanus raphanistrum,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,species,KERGUE,sub-Antarctic,Kerguelen,ëles Kerguelen,-49.32249108,69.47727492,ATF,present,,introduced,[1][65][130],,,,,1903,,[130],terrestrial,Inconclusive,
2253,Raphanus raphanistrum L.,Raphanus raphanistrum,Raphanus raphanistrum,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,species,TRISTI,sub-Antarctic,Tristan group,Tristan da Cunha Island,-37.28580305,-12.47670702,SHN,present,,introduced,[212][217],,,,,2007,,[217],terrestrial,Non-invasive,[217]
2254,Raphanus sativus L.,Raphanus sativus,Raphanus sativus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,species,CAMPBE,sub-Antarctic,Campbell,Campbell Island/Motu Ihupuku,-52.53763652,169.1425801,NZL,present,transient,vagrant,[134],,,,,,,,terrestrial,Non-invasive,[134]
2255,Raphanus sativus L.,Raphanus sativus,Raphanus sativus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,species,CROZET,sub-Antarctic,Crozet,ële de la Possession,-46.21174594,51.24779081,ATF,present,ephemeral,vagrant,[130][338],,,,,1978,,[130],terrestrial,Non-invasive,[338]
2256,Raphanus sativus L.,Raphanus sativus,Raphanus sativus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,East Falkland,-51.78640574,-59.10198666,FLK,uncertain,probably extinct,introduced,[81][275][333],,,,,1949,1965,[83][275],terrestrial,Non-invasive,[81][275]
2257,Raphanus sativus L.,Raphanus sativus,Raphanus sativus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,species,NAMSTP,sub-Antarctic,New Amsterdam and St. Paul,ële Amsterdam,-38.26674246,77.54711913,ATF,present,in gardens,introduced,[340],,,,,,,,terrestrial,Non-invasive,[340]
2258,Raphanus sativus L.,Raphanus sativus,Raphanus sativus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,species,TRISTI,sub-Antarctic,Tristan group,Inaccessible Island,-37.28580305,-12.47670702,SHN,absent,now extinct,introduced,[65][93][97][271][333][344],failed to establish or died out,after 1934,[333],,1937,1939,[93][97],terrestrial,Non-invasive,[93][271][333]
2259,Raphanus sativus L.,Raphanus sativus,Raphanus sativus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,species,TRISTI,sub-Antarctic,Tristan group,Tristan da Cunha Island,-37.28580305,-12.47670702,SHN,present,"few plants, impact negligible",introduced,[65][94][97][212][333][344],,,,,1793,1808,[97],terrestrial,Non-invasive,[217]
2260,"Raphignathus Dug�s, 1834",Raphignathus johnstoni,Raphignathus johnstoni,Animalia,Arthropoda,Arachnida,Trombidiformes,Raphignathidae,species,SCOTTS,Antarctica,Scott Sector,Scott Sector,-90,0,ATA,present,,introduced,[174],,,,,,,,host,Inconclusive,
2261,"Raphignathus Dug�s, 1834",Raphignathus johnstoni,Raphignathus johnstoni,Animalia,Arthropoda,Arachnida,Trombidiformes,Raphignathidae,species,WILKES,Antarctica,Wilkes Sector,Wilkes Sector,-69,120,ATA,present,,introduced,[174],,,,,,,,host,Inconclusive,
2262,"Rattus norvegicus (Berkenhout, 1769)",Rattus norvegicus,Rattus norvegicus,Animalia,Chordata,Mammalia,Rodentia,Muridae,species,CAMPBE,sub-Antarctic,Campbell,Campbell Island/Motu Ihupuku,-52.53763652,169.1425801,NZL,absent,extinct major effects,introduced,[48][52][66][112][146],eradicated,2001,[48],1810s,1908,,[48][259],terrestrial,Invasive,[48]
2263,"Rattus norvegicus (Berkenhout, 1769)",Rattus norvegicus,Rattus norvegicus,Animalia,Chordata,Mammalia,Rodentia,Muridae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,Amy Island,-51.78640574,-59.10198666,FLK,absent,eradicated,introduced,[281],eradicated,2009,[281],,,,,terrestrial,Non-invasive,[281]
2264,"Rattus norvegicus (Berkenhout, 1769)",Rattus norvegicus,Rattus norvegicus,Animalia,Chordata,Mammalia,Rodentia,Muridae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,Arrow Island,-51.78640574,-59.10198666,FLK,present,,introduced,[280],,,,,2008,,[280],terrestrial,Inconclusive,
2265,"Rattus norvegicus (Berkenhout, 1769)",Rattus norvegicus,Rattus norvegicus,Animalia,Chordata,Mammalia,Rodentia,Muridae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,Bald Island,-51.78640574,-59.10198666,FLK,present,,introduced,[281],,,,,,,,terrestrial,Inconclusive,
2266,"Rattus norvegicus (Berkenhout, 1769)",Rattus norvegicus,Rattus norvegicus,Animalia,Chordata,Mammalia,Rodentia,Muridae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,Beaver Island Group,-51.78640574,-59.10198666,FLK,present,,introduced,[280][281],,,,,2007,2014,[280][281],terrestrial,Inconclusive,
2267,"Rattus norvegicus (Berkenhout, 1769)",Rattus norvegicus,Rattus norvegicus,Animalia,Chordata,Mammalia,Rodentia,Muridae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,Big Arch Island,-51.78640574,-59.10198666,FLK,present,,introduced,[280],,,,,2012,,[280],terrestrial,Inconclusive,
2268,"Rattus norvegicus (Berkenhout, 1769)",Rattus norvegicus,Rattus norvegicus,Animalia,Chordata,Mammalia,Rodentia,Muridae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,Big Samuel Island,-51.78640574,-59.10198666,FLK,absent,eradicated,introduced,[281],eradicated,2009,[281],,,,,terrestrial,Non-invasive,[281]
2269,"Rattus norvegicus (Berkenhout, 1769)",Rattus norvegicus,Rattus norvegicus,Animalia,Chordata,Mammalia,Rodentia,Muridae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,Big Shag Island,-51.78640574,-59.10198666,FLK,absent,eradicated,introduced,[281],eradicated,2010,[281],,,,,terrestrial,Non-invasive,[281]
2270,"Rattus norvegicus (Berkenhout, 1769)",Rattus norvegicus,Rattus norvegicus,Animalia,Chordata,Mammalia,Rodentia,Muridae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,"Black Island, Hammond Cove, Choiseul Sound",-51.78640574,-59.10198666,FLK,present,,introduced,[280][281],,,,,2011,2014,[280][281],terrestrial,Inconclusive,
2271,"Rattus norvegicus (Berkenhout, 1769)",Rattus norvegicus,Rattus norvegicus,Animalia,Chordata,Mammalia,Rodentia,Muridae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,Blackfish Creek Island,-51.78640574,-59.10198666,FLK,present,,introduced,[280][281],,,,,2009,2014,[280][281],terrestrial,Inconclusive,
2272,"Rattus norvegicus (Berkenhout, 1769)",Rattus norvegicus,Rattus norvegicus,Animalia,Chordata,Mammalia,Rodentia,Muridae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,Bleaker Island,-51.78640574,-59.10198666,FLK,present,,introduced,[280][281],,,,,2008,2014,[280][281],terrestrial,Inconclusive,
2273,"Rattus norvegicus (Berkenhout, 1769)",Rattus norvegicus,Rattus norvegicus,Animalia,Chordata,Mammalia,Rodentia,Muridae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,Blind Island,-51.78640574,-59.10198666,FLK,present,,introduced,[280][281],,,,,2009,2014,[280][281],terrestrial,Inconclusive,
2274,"Rattus norvegicus (Berkenhout, 1769)",Rattus norvegicus,Rattus norvegicus,Animalia,Chordata,Mammalia,Rodentia,Muridae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,Boss's Island,-51.78640574,-59.10198666,FLK,present,,introduced,[280][281],,,,,2011,2014,[280][281],terrestrial,Inconclusive,
2275,"Rattus norvegicus (Berkenhout, 1769)",Rattus norvegicus,Rattus norvegicus,Animalia,Chordata,Mammalia,Rodentia,Muridae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,Bottom Island,-51.78640574,-59.10198666,FLK,absent,eradicated,introduced,[281],eradicated,2001,[281],,,,,terrestrial,Non-invasive,[281]
2276,"Rattus norvegicus (Berkenhout, 1769)",Rattus norvegicus,Rattus norvegicus,Animalia,Chordata,Mammalia,Rodentia,Muridae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,Brown Harbour north island,-51.78640574,-59.10198666,FLK,present,,introduced,[281],,,,,,,,terrestrial,Inconclusive,
2277,"Rattus norvegicus (Berkenhout, 1769)",Rattus norvegicus,Rattus norvegicus,Animalia,Chordata,Mammalia,Rodentia,Muridae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,Bullock Island (Pebble),-51.78640574,-59.10198666,FLK,present,,introduced,[281],,,,,,,,terrestrial,Inconclusive,
2278,"Rattus norvegicus (Berkenhout, 1769)",Rattus norvegicus,Rattus norvegicus,Animalia,Chordata,Mammalia,Rodentia,Muridae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,Bullock Island (Philomel),-51.78640574,-59.10198666,FLK,present,,introduced,[281],,,,,,,,terrestrial,Inconclusive,
2279,"Rattus norvegicus (Berkenhout, 1769)",Rattus norvegicus,Rattus norvegicus,Animalia,Chordata,Mammalia,Rodentia,Muridae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,Burnt Island,-51.78640574,-59.10198666,FLK,present,,introduced,[281],,,,,,,,terrestrial,Inconclusive,
2280,"Rattus norvegicus (Berkenhout, 1769)",Rattus norvegicus,Rattus norvegicus,Animalia,Chordata,Mammalia,Rodentia,Muridae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,Button Bay Island,-51.78640574,-59.10198666,FLK,present,,introduced,[281],,,,,,,,terrestrial,Inconclusive,
2281,"Rattus norvegicus (Berkenhout, 1769)",Rattus norvegicus,Rattus norvegicus,Animalia,Chordata,Mammalia,Rodentia,Muridae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,"Centre Island, Salvador Waters",-51.78640574,-59.10198666,FLK,absent,eradicated,introduced,[281],eradicated,2010,[281],,,,,terrestrial,Non-invasive,[281]
2282,"Rattus norvegicus (Berkenhout, 1769)",Rattus norvegicus,Rattus norvegicus,Animalia,Chordata,Mammalia,Rodentia,Muridae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,"Clump Island, Arch Islands",-51.78640574,-59.10198666,FLK,present,,introduced,[280],,,,,2012,,[280],terrestrial,Inconclusive,
2283,"Rattus norvegicus (Berkenhout, 1769)",Rattus norvegicus,Rattus norvegicus,Animalia,Chordata,Mammalia,Rodentia,Muridae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,Cross Island,-51.78640574,-59.10198666,FLK,present,,introduced,[281],,,,,,,,terrestrial,Inconclusive,
2284,"Rattus norvegicus (Berkenhout, 1769)",Rattus norvegicus,Rattus norvegicus,Animalia,Chordata,Mammalia,Rodentia,Muridae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,Cucumber Island,-51.78640574,-59.10198666,FLK,absent,eradicated,introduced,[281],eradicated,2002,[281],,,,,terrestrial,Non-invasive,[281]
2285,"Rattus norvegicus (Berkenhout, 1769)",Rattus norvegicus,Rattus norvegicus,Animalia,Chordata,Mammalia,Rodentia,Muridae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,Dockyard Islands,-51.78640574,-59.10198666,FLK,present,,introduced,[281],,,,,,,,terrestrial,Inconclusive,
2286,"Rattus norvegicus (Berkenhout, 1769)",Rattus norvegicus,Rattus norvegicus,Animalia,Chordata,Mammalia,Rodentia,Muridae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,Double Creek Islands,-51.78640574,-59.10198666,FLK,present,,introduced,[281],,,,,,,,terrestrial,Inconclusive,
2287,"Rattus norvegicus (Berkenhout, 1769)",Rattus norvegicus,Rattus norvegicus,Animalia,Chordata,Mammalia,Rodentia,Muridae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,Dry Island northwest islet,-51.78640574,-59.10198666,FLK,present,,introduced,[281],,,,,,,,terrestrial,Inconclusive,
2288,"Rattus norvegicus (Berkenhout, 1769)",Rattus norvegicus,Rattus norvegicus,Animalia,Chordata,Mammalia,Rodentia,Muridae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,East Falkland,-51.78640574,-59.10198666,FLK,present,widespread,introduced,[31][69][279][280],,,,18th century,,,[279],terrestrial,Invasive,[31][279][280]
2289,"Rattus norvegicus (Berkenhout, 1769)",Rattus norvegicus,Rattus norvegicus,Animalia,Chordata,Mammalia,Rodentia,Muridae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,East Island,-51.78640574,-59.10198666,FLK,present,,introduced,[281],,,,,,,,terrestrial,Inconclusive,
2290,"Rattus norvegicus (Berkenhout, 1769)",Rattus norvegicus,Rattus norvegicus,Animalia,Chordata,Mammalia,Rodentia,Muridae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,"Elephant Island, Falklands",-51.78640574,-59.10198666,FLK,present,,introduced,[280],,,,,2012,,[280],terrestrial,Inconclusive,
2291,"Rattus norvegicus (Berkenhout, 1769)",Rattus norvegicus,Rattus norvegicus,Animalia,Chordata,Mammalia,Rodentia,Muridae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,First Island,-51.78640574,-59.10198666,FLK,present,,introduced,[281],,,,,,,,terrestrial,Inconclusive,
2292,"Rattus norvegicus (Berkenhout, 1769)",Rattus norvegicus,Rattus norvegicus,Animalia,Chordata,Mammalia,Rodentia,Muridae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,Flores Harbour Island,-51.78640574,-59.10198666,FLK,absent,eradicated,introduced,[281],eradicated,2011,[281],,,,,terrestrial,Non-invasive,[281]
2293,"Rattus norvegicus (Berkenhout, 1769)",Rattus norvegicus,Rattus norvegicus,Animalia,Chordata,Mammalia,Rodentia,Muridae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,Ghost Island,-51.78640574,-59.10198666,FLK,present,,introduced,[280][281],,,,,2012,2014,[280][281],terrestrial,Inconclusive,
2294,"Rattus norvegicus (Berkenhout, 1769)",Rattus norvegicus,Rattus norvegicus,Animalia,Chordata,Mammalia,Rodentia,Muridae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,Governor Island,-51.78640574,-59.10198666,FLK,absent,eradicated,introduced,[281],eradicated,2007,[281],,,,,terrestrial,Non-invasive,[281]
2295,"Rattus norvegicus (Berkenhout, 1769)",Rattus norvegicus,Rattus norvegicus,Animalia,Chordata,Mammalia,Rodentia,Muridae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,Green Island,-51.78640574,-59.10198666,FLK,absent,eradicated,introduced,[281],eradicated,2010,[281],,,,,terrestrial,Non-invasive,[281]
2296,"Rattus norvegicus (Berkenhout, 1769)",Rattus norvegicus,Rattus norvegicus,Animalia,Chordata,Mammalia,Rodentia,Muridae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,Gull Island,-51.78640574,-59.10198666,FLK,present,,introduced,[280][281],,,,,2008,2014,[280][281],terrestrial,Inconclusive,
2297,"Rattus norvegicus (Berkenhout, 1769)",Rattus norvegicus,Rattus norvegicus,Animalia,Chordata,Mammalia,Rodentia,Muridae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,"Half Tide Island, Port Philomel",-51.78640574,-59.10198666,FLK,present,,introduced,[281],,,,,,,,terrestrial,Inconclusive,
2298,"Rattus norvegicus (Berkenhout, 1769)",Rattus norvegicus,Rattus norvegicus,Animalia,Chordata,Mammalia,Rodentia,Muridae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,Halt Island,-51.78640574,-59.10198666,FLK,absent,eradicated,introduced,[281],eradicated,2006,[281],,,,,terrestrial,Non-invasive,[281]
2299,"Rattus norvegicus (Berkenhout, 1769)",Rattus norvegicus,Rattus norvegicus,Animalia,Chordata,Mammalia,Rodentia,Muridae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,Hammond Island,-51.78640574,-59.10198666,FLK,present,,introduced,[280],,,,,2011,,[280],terrestrial,Inconclusive,
2300,"Rattus norvegicus (Berkenhout, 1769)",Rattus norvegicus,Rattus norvegicus,Animalia,Chordata,Mammalia,Rodentia,Muridae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,High Cliff Island,-51.78640574,-59.10198666,FLK,absent,eradicated,introduced,[281],eradicated,2010,[281],,,,,terrestrial,Non-invasive,[281]
2301,"Rattus norvegicus (Berkenhout, 1769)",Rattus norvegicus,Rattus norvegicus,Animalia,Chordata,Mammalia,Rodentia,Muridae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,Hill Gap Island,-51.78640574,-59.10198666,FLK,present,,introduced,[281],,,,,,,,terrestrial,Inconclusive,
2302,"Rattus norvegicus (Berkenhout, 1769)",Rattus norvegicus,Rattus norvegicus,Animalia,Chordata,Mammalia,Rodentia,Muridae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,Horse Island,-51.78640574,-59.10198666,FLK,present,,introduced,[281],,,,,,,,terrestrial,Inconclusive,
2303,"Rattus norvegicus (Berkenhout, 1769)",Rattus norvegicus,Rattus norvegicus,Animalia,Chordata,Mammalia,Rodentia,Muridae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,Inner North West Island,-51.78640574,-59.10198666,FLK,absent,eradicated,introduced,[281],eradicated,2009,[281],,,,,terrestrial,Non-invasive,[281]
2304,"Rattus norvegicus (Berkenhout, 1769)",Rattus norvegicus,Rattus norvegicus,Animalia,Chordata,Mammalia,Rodentia,Muridae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,Jersey Harbour Islands,-51.78640574,-59.10198666,FLK,present,,introduced,[281],,,,,,,,terrestrial,Inconclusive,
